"commune_code_insee","unite_cu"
"26037","2664"
"26038","2708"
"26039","2701"
"26040","2674"
"26041","2706"
"26042","2666"
"26043","2691"
"26045","2681"
"26046","2691"
"26047","2676"
"26048","2691"
"26049","2701"
"26050","2691"
"26051","2663"
"26052","2684"
"26054","2685"
"26055","2673"
"26056","2663"
"26057","12600718"
"26058","12600717"
"26059","2705"
"26060","2663"
"26061","2704"
"26062","2676"
"26063","2691"
"26064","2664"
"26065","2665"
"26066","2705"
"26067","2676"
"26068","2700"
"26069","2671"
"26070","2692"
"26071","2708"
"26072","2708"
"26073","2692"
"26074","2672"
"26075","2676"
"26076","2674"
"26077","2704"
"26078","2668"
"26079","2701"
"26080","2677"
"26081","2664"
"26082","2690"
"26083","2702"
"26084","2701"
"26085","2683"
"26086","2673"
"26087","2700"
"26088","2701"
"26089","2694"
"26090","2677"
"26091","2694"
"26092","2704"
"26093","2687"
"26094","2707"
"26095","2684"
"26096","2700"
"26097","2667"
"26098","2665"
"26099","2692"
"26100","2664"
"26101","2682"
"26102","2680"
"26103","2694"
"26104","2694"
"26105","2694"
"26106","2680"
"26107","2704"
"26108","2665"
"26110","2708"
"26111","2663"
"26112","2694"
"26113","2671"
"26114","2682"
"26115","2665"
"26116","2683"
"26117","2705"
"26118","2703"
"26119","2708"
"26121","2680"
"26122","2677"
"26123","2676"
"26124","2666"
"26125","2665"
"26126","2693"
"26127","2691"
"26128","2677"
"26129","2701"
"26130","2694"
"26131","2681"
"26133","2707"
"26134","2663"
"26135","2693"
"26136","2674"
"26137","2663"
"26138","2686"
"26139","2700"
"26140","2700"
"26141","2665"
"26142","2675"
"26143","2702"
"26144","2667"
"26145","2683"
"26146","2692"
"26147","2676"
"26148","2702"
"26149","2701"
"26150","2693"
"26152","2674"
"26153","2693"
"26154","2693"
"26155","2703"
"26156","2708"
"26157","2684"
"26159","2671"
"26160","2707"
"26161","2694"
"26162","2703"
"26163","2705"
"26164","2674"
"26165","2666"
"26166","2667"
"26167","2674"
"26168","2675"
"26169","2683"
"26170","2664"
"26171","2668"
"26172","2703"
"26173","2701"
"26174","2704"
"26175","2671"
"26176","2684"
"26177","2704"
"26178","2673"
"26179","2708"
"26180","2691"
"26181","2693"
"26182","2690"
"26183","2665"
"26185","2667"
"26186","2674"
"26188","2691"
"26189","2693"
"26190","2694"
"26191","2680"
"26192","2690"
"26193","2693"
"26194","2704"
"26195","2665"
"26196","2664"
"26197","2664"
"26198","12600722"
"26199","2694"
"26200","2693"
"26201","2693"
"26202","2682"
"26203","2692"
"26204","2674"
"26205","2671"
"26206","2664"
"26207","2700"
"26208","2666"
"26209","2694"
"26210","2702"
"26211","2687"
"26212","2664"
"26213","2703"
"26214","2663"
"26215","2676"
"26216","2707"
"26217","2705"
"26218","2700"
"26220","2690"
"26221","2665"
"26222","2682"
"26223","2705"
"26224","2664"
"26225","2700"
"26226","2690"
"26227","2694"
"26228","2674"
"26229","2691"
"26231","2700"
"26232","2664"
"26233","2690"
"26234","2665"
"26235","2686"
"26236","2691"
"26238","2694"
"26239","2691"
"26240","2665"
"26241","2663"
"26242","2691"
"26243","2682"
"26244","2694"
"26245","2676"
"26246","2671"
"26247","2707"
"26248","2671"
"26249","2668"
"26250","2708"
"26251","2681"
"26252","12600717"
"26253","2674"
"26254","2676"
"26255","2674"
"26256","2691"
"26257","2681"
"26258","2668"
"26259","2704"
"26261","2692"
"26262","2674"
"26263","2693"
"26264","2694"
"26266","2677"
"26267","2691"
"26268","2668"
"26269","2691"
"26270","2705"
"26271","2708"
"26272","2681"
"26273","2701"
"26274","2676"
"26275","2685"
"26276","2682"
"26277","2665"
"26278","2691"
"26279","2691"
"26281","12600718"
"26282","2671"
"26283","2676"
"26284","2692"
"26285","2690"
"26286","2694"
"26287","2668"
"26288","2694"
"26289","2677"
"26290","2672"
"26291","2671"
"26292","2691"
"26293","2707"
"26294","2700"
"26295","2707"
"26296","2677"
"26298","2702"
"26299","2671"
"26300","2676"
"26301","2704"
"26302","2705"
"26303","2691"
"26304","2694"
"26305","2684"
"26306","2694"
"26307","2705"
"26308","2671"
"26309","2672"
"26310","2704"
"26311","2705"
"26312","2684"
"26313","2701"
"26314","2702"
"26315","2672"
"26316","2705"
"26317","2690"
"26318","2694"
"26319","2700"
"26320","2705"
"26321","2676"
"26322","2690"
"26323","2700"
"26324","2687"
"26325","2706"
"26326","2687"
"26327","2673"
"26328","2677"
"26329","2691"
"26330","2703"
"26331","2705"
"26332","2707"
"26333","2707"
"26334","2681"
"26335","2692"
"26336","2663"
"26337","2667"
"26338","2684"
"26339","2680"
"26340","2693"
"26341","2707"
"26342","2687"
"26343","2681"
"26344","2668"
"26345","2685"
"26346","2665"
"26347","2708"
"26348","2690"
"26349","2702"
"26350","2682"
"26351","2663"
"26352","2681"
"26353","2680"
"26355","2700"
"26356","2663"
"26357","2685"
"26358","2664"
"26359","2671"
"26360","2692"
"26361","2674"
"26362","12600717"
"26363","2694"
"26364","2672"
"26365","2665"
"26367","2690"
"26368","2677"
"26369","2694"
"26370","2691"
"26371","2677"
"26372","2693"
"26373","2682"
"26374","2693"
"26375","2693"
"26376","2694"
"26377","2690"
"26378","2676"
"26379","2700"
"26380","2708"
"26381","2701"
"26382","2701"
"27001","640"
"27002","620"
"27003","646"
"27004","621"
"27005","648"
"27006","654"
"27008","649"
"27009","622"
"27010","632"
"27011","647"
"27012","631"
"27013","631"
"27014","646"
"27015","646"
"27016","628"
"27017","618"
"27018","658"
"27019","625"
"27020","617"
"27021","657"
"27022","648"
"27023","617"
"27025","648"
"27026","632"
"27027","623"
"27028","658"
"27031","646"
"27032","618"
"27033","650"
"27034","631"
"27035","657"
"27036","625"
"27037","639"
"27038","625"
"27039","660"
"27040","639"
"27042","643"
"27043","616"
"27044","618"
"27045","632"
"27046","643"
"27047","617"
"27048","633"
"27049","638"
"27050","639"
"27051","639"
"27052","640"
"27053","647"
"27054","616"
"27055","650"
"27056","637"
"27057","650"
"27058","628"
"27059","632"
"27061","640"
"27062","656"
"27063","639"
"27064","655"
"27065","655"
"27066","630"
"27067","632"
"27068","622"
"27069","622"
"27070","628"
"27071","657"
"27072","629"
"27073","619"
"27074","640"
"27075","622"
"27076","621"
"27077","656"
"27078","619"
"27079","643"
"27081","621"
"27082","617"
"27083","658"
"27085","656"
"27089","656"
"27090","656"
"27091","660"
"27094","633"
"27095","640"
"27096","622"
"27097","628"
"27098","632"
"27099","646"
"27100","655"
"27101","654"
"27102","660"
"27103","660"
"27104","631"
"27105","656"
"27106","643"
"27107","654"
"27108","625"
"27109","639"
"27110","658"
"27111","619"
"27112","616"
"27113","640"
"27114","621"
"27115","620"
"27116","640"
"27117","641"
"27118","646"
"27119","621"
"27120","617"
"27123","621"
"27124","648"
"27125","640"
"27126","661"
"27127","646"
"27129","637"
"27130","641"
"27132","617"
"27133","660"
"27134","660"
"27135","650"
"27136","621"
"27137","622"
"27138","641"
"27139","622"
"27140","648"
"27141","617"
"27142","648"
"27144","623"
"27146","657"
"27147","646"
"27148","641"
"27149","643"
"27151","631"
"27152","629"
"27153","630"
"27154","623"
"27155","625"
"27156","622"
"27157","616"
"27158","621"
"27161","617"
"27162","617"
"27163","654"
"27164","639"
"27165","617"
"27167","658"
"27168","646"
"27169","655"
"27170","657"
"27171","621"
"27173","637"
"27174","654"
"27176","630"
"27177","623"
"27179","637"
"27180","628"
"27181","620"
"27182","625"
"27183","619"
"27184","646"
"27185","650"
"27187","650"
"27188","649"
"27189","617"
"27190","621"
"27191","648"
"27192","650"
"27193","619"
"27194","628"
"27196","649"
"27198","618"
"27199","632"
"27200","648"
"27201","650"
"27202","628"
"27203","648"
"27204","630"
"27205","631"
"27206","620"
"27207","643"
"27208","643"
"27209","658"
"27210","639"
"27212","650"
"27213","629"
"27214","631"
"27215","650"
"27216","646"
"27217","617"
"27218","657"
"27219","650"
"27220","619"
"27222","661"
"27224","650"
"27226","630"
"27227","660"
"27228","660"
"27229","12700958"
"27229","12700962"
"27230","619"
"27231","621"
"27232","630"
"27233","655"
"27234","621"
"27235","617"
"27237","643"
"27238","617"
"27239","641"
"27240","617"
"27241","650"
"27242","617"
"27243","655"
"27245","633"
"27246","631"
"27247","631"
"27248","643"
"27249","648"
"27251","637"
"27252","643"
"27254","621"
"27256","623"
"27258","655"
"27259","623"
"27260","655"
"27261","647"
"27263","654"
"27266","640"
"27267","658"
"27269","657"
"27271","623"
"27273","621"
"27275","648"
"27276","630"
"27277","623"
"27278","619"
"27279","629"
"27280","621"
"27281","617"
"27282","650"
"27284","632"
"27285","629"
"27286","643"
"27287","617"
"27288","658"
"27289","641"
"27290","639"
"27291","625"
"27294","631"
"27295","641"
"27298","650"
"27299","12700958"
"27300","639"
"27301","623"
"27302","647"
"27304","632"
"27306","623"
"27307","628"
"27309","619"
"27310","630"
"27311","640"
"27312","621"
"27313","647"
"27315","628"
"27316","660"
"27317","660"
"27318","640"
"27319","660"
"27320","647"
"27321","646"
"27322","649"
"27323","622"
"27324","632"
"27325","640"
"27326","621"
"27327","650"
"27329","628"
"27330","646"
"27331","629"
"27332","646"
"27333","630"
"27334","643"
"27335","646"
"27336","648"
"27337","628"
"27338","633"
"27339","646"
"27340","660"
"27341","618"
"27342","646"
"27343","648"
"27345","639"
"27346","631"
"27347","621"
"27348","649"
"27349","658"
"27350","620"
"27351","12700956"
"27353","648"
"27354","650"
"27355","619"
"27358","621"
"27359","622"
"27360","623"
"27361","655"
"27363","660"
"27364","639"
"27365","649"
"27366","631"
"27367","661"
"27368","623"
"27369","633"
"27370","633"
"27371","640"
"27372","630"
"27373","633"
"27374","617"
"27375","12700956"
"27376","620"
"27377","633"
"27378","620"
"27379","632"
"27380","640"
"27381","637"
"27382","647"
"27383","625"
"27384","655"
"27385","654"
"27386","649"
"27388","654"
"27389","650"
"27390","620"
"27391","619"
"27392","632"
"27393","655"
"27394","649"
"27395","641"
"27396","631"
"27397","621"
"27398","637"
"27399","648"
"27400","621"
"27401","646"
"27403","646"
"27404","641"
"27405","632"
"27406","620"
"27407","631"
"27408","629"
"27410","621"
"27411","620"
"27412","649"
"27413","658"
"27414","641"
"27415","657"
"27417","630"
"27418","640"
"27419","619"
"27420","630"
"27421","623"
"27422","628"
"27423","620"
"27424","617"
"27425","639"
"27426","632"
"27427","622"
"27428","650"
"27429","621"
"27430","630"
"27431","622"
"27432","640"
"27433","640"
"27434","661"
"27435","661"
"27436","617"
"27437","630"
"27438","620"
"27439","646"
"27440","628"
"27441","640"
"27442","641"
"27444","638"
"27445","632"
"27446","617"
"27447","617"
"27448","621"
"27451","650"
"27453","631"
"27454","631"
"27455","643"
"27456","12700956"
"27457","625"
"27458","649"
"27459","643"
"27460","637"
"27462","643"
"27463","637"
"27464","618"
"27465","621"
"27466","639"
"27467","654"
"27468","658"
"27469","649"
"27470","631"
"27471","646"
"27472","617"
"27473","628"
"27474","649"
"27475","661"
"27476","654"
"27477","629"
"27478","623"
"27480","630"
"27481","625"
"27482","647"
"27483","646"
"27485","654"
"27486","650"
"27487","631"
"27488","631"
"27489","648"
"27490","630"
"27492","639"
"27493","631"
"27495","628"
"27496","633"
"27497","660"
"27498","639"
"27500","660"
"27501","648"
"27502","622"
"27504","650"
"27505","641"
"27507","623"
"27508","622"
"27511","650"
"27512","643"
"27514","641"
"27516","637"
"27517","648"
"27518","654"
"27520","661"
"27521","625"
"27522","661"
"27524","650"
"27525","648"
"27527","640"
"27528","12700967"
"27529","647"
"27530","641"
"27531","656"
"27533","632"
"27534","647"
"27535","617"
"27536","640"
"27537","646"
"27538","661"
"27539","648"
"27540","629"
"27541","661"
"27542","661"
"27543","620"
"27544","623"
"27545","647"
"27546","646"
"27547","643"
"27548","620"
"27550","661"
"27552","641"
"27553","648"
"27554","12700957"
"27555","619"
"27556","641"
"27557","637"
"27558","656"
"27560","623"
"27561","655"
"27562","12700957"
"27563","654"
"27564","643"
"27565","616"
"27567","630"
"27568","617"
"27569","637"
"27570","650"
"27571","661"
"27572","647"
"27576","639"
"27577","654"
"27578","616"
"27579","647"
"27580","660"
"27582","656"
"27584","640"
"27586","656"
"27587","658"
"27588","12700957"
"27589","648"
"27590","641"
"27591","657"
"27592","640"
"27593","647"
"27594","661"
"27595","647"
"27597","655"
"27598","646"
"27599","648"
"27601","654"
"27602","617"
"27603","657"
"27604","655"
"27605","657"
"27606","657"
"27608","637"
"27609","640"
"27610","625"
"27611","621"
"27612","648"
"27613","643"
"27614","632"
"27615","621"
"27616","647"
"27617","630"
"27618","617"
"27620","657"
"27621","619"
"27622","639"
"27623","646"
"27624","646"
"27625","628"
"27627","643"
"27629","643"
"27630","639"
"27631","658"
"27632","630"
"27633","630"
"27635","628"
"27638","647"
"27640","639"
"27641","617"
"27643","625"
"27644","629"
"27645","654"
"27646","655"
"27649","633"
"27650","617"
"27652","646"
"27654","647"
"27655","654"
"27656","654"
"27658","650"
"27659","621"
"27660","641"
"27661","660"
"27662","654"
"27663","650"
"27664","633"
"27665","654"
"27666","646"
"27667","637"
"27668","621"
"27669","660"
"27670","631"
"27671","657"
"27672","633"
"27673","628"
"27674","621"
"27677","650"
"27678","618"
"27679","625"
"27680","641"
"27681","12700957"
"27682","632"
"27683","628"
"27684","621"
"27685","622"
"27686","654"
"27689","621"
"27690","630"
"27691","648"
"27692","650"
"27693","618"
"27694","648"
"27695","650"
"27696","621"
"27697","646"
"27698","650"
"27699","656"
"27700","647"
"27701","12700967"
"28001","5432"
"28003","5431"
"28004","5420"
"28005","5424"
"28006","9845"
"28007","5432"
"28008","5434"
"28009","5412"
"28010","5441"
"28012","5426"
"28013","5412"
"28014","5431"
"28015","5412"
"28016","5442"
"28018","5442"
"28019","5427"
"28021","5416"
"28022","9845"
"28023","5418"
"28024","5413"
"28025","5417"
"28026","5417"
"28027","5442"
"28028","5427"
"28029","5427"
"28030","5433"
"28031","5442"
"28032","5420"
"28033","5444"
"28034","9845"
"28035","5413"
"28036","5432"
"28037","5433"
"28038","5442"
"28039","5412"
"28040","5414"
"28041","5416"
"28045","5437"
"28046","5433"
"28047","5420"
"28048","5413"
"28049","5420"
"28050","5432"
"28051","5424"
"28052","5418"
"28053","5434"
"28054","5436"
"28055","5436"
"28056","5436"
"28057","5424"
"28058","5436"
"28059","5433"
"28060","9845"
"28061","5425"
"28062","5432"
"28064","5432"
"28065","5424"
"28067","5416"
"28068","9845"
"28070","12800764"
"28071","5444"
"28072","5441"
"28073","5412"
"28074","5412"
"28075","5423"
"28076","5431"
"28077","5433"
"28078","5442"
"28079","5442"
"28080","5442"
"28081","5416"
"28082","5431"
"28084","5418"
"28085","12800764"
"28086","5445"
"28087","5433"
"28088","5423"
"28089","5434"
"28090","5433"
"28091","5416"
"28092","5412"
"28094","5436"
"28095","5416"
"28096","5432"
"28098","5431"
"28099","5414"
"28100","9845"
"28102","9845"
"28103","5426"
"28104","9845"
"28105","5445"
"28106","5423"
"28107","5413"
"28108","5427"
"28109","5444"
"28110","12800764"
"28111","5442"
"28113","5436"
"28114","5427"
"28116","5414"
"28117","5431"
"28118","5436"
"28119","5445"
"28120","5433"
"28121","5427"
"28122","5413"
"28123","5425"
"28124","5437"
"28126","5424"
"28127","5425"
"28128","5414"
"28129","5412"
"28130","5438"
"28132","5423"
"28134","12800765"
"28135","25900"
"28136","5431"
"28137","25900"
"28139","5416"
"28140","25900"
"28141","5416"
"28142","5416"
"28143","5437"
"28144","5442"
"28146","5436"
"28147","5434"
"28148","5444"
"28149","5438"
"28151","5433"
"28153","5424"
"28154","5414"
"28155","5434"
"28156","5444"
"28157","5427"
"28158","5413"
"28159","5438"
"28160","5412"
"28161","5445"
"28162","5413"
"28163","9845"
"28164","5417"
"28166","5444"
"28167","5414"
"28168","5418"
"28169","5412"
"28170","5431"
"28171","5431"
"28172","25900"
"28173","9845"
"28175","5441"
"28176","5424"
"28177","9845"
"28178","5431"
"28180","5432"
"28182","5425"
"28183","5417"
"28184","5417"
"28185","5432"
"28187","5432"
"28188","5412"
"28189","5417"
"28190","5427"
"28191","25900"
"28192","5445"
"28193","5432"
"28194","5412"
"28195","5418"
"28196","5416"
"28197","5417"
"28198","5423"
"28199","5417"
"28200","5438"
"28201","9845"
"28202","5438"
"28203","5414"
"28206","5433"
"28207","5412"
"28208","5412"
"28209","12800764"
"28210","5417"
"28211","5423"
"28212","5427"
"28213","5436"
"28214","5444"
"28215","5420"
"28216","5437"
"28217","5438"
"28218","12800764"
"28219","5442"
"28220","12800764"
"28221","5427"
"28222","5416"
"28223","12800765"
"28225","5416"
"28226","5433"
"28227","5418"
"28229","12800764"
"28230","5412"
"28231","5433"
"28232","5444"
"28233","5423"
"28234","5416"
"28235","5432"
"28236","5441"
"28237","5445"
"28239","5431"
"28240","5444"
"28242","5416"
"28243","5417"
"28245","5413"
"28246","5424"
"28247","5432"
"28248","5438"
"28249","5418"
"28251","5431"
"28252","5442"
"28253","5413"
"28254","5414"
"28255","5412"
"28256","5423"
"28257","5412"
"28259","5424"
"28260","5424"
"28261","5445"
"28263","5433"
"28264","5444"
"28265","5444"
"28267","5431"
"28268","5412"
"28269","5413"
"28270","5424"
"28271","5433"
"28272","5425"
"28273","5442"
"28274","5420"
"28275","5436"
"28276","5417"
"28277","5424"
"28278","9845"
"28279","5436"
"28280","5441"
"28281","5413"
"28282","5445"
"28283","5427"
"28284","5417"
"28285","5412"
"28286","5416"
"28287","5427"
"28289","5436"
"28290","5414"
"28291","5420"
"28292","5431"
"28293","5432"
"28294","5412"
"28296","5427"
"28298","5418"
"28299","5436"
"28300","5417"
"28301","9845"
"28302","5444"
"28303","5427"
"28304","5420"
"28305","5424"
"28306","5424"
"28308","5433"
"28309","5413"
"28310","5438"
"28312","5434"
"28313","5420"
"28314","5438"
"28315","5433"
"28316","5433"
"28317","5412"
"28319","5417"
"28321","5432"
"28322","5433"
"28323","5434"
"28324","5414"
"28325","5414"
"28326","5425"
"28327","5442"
"28329","5423"
"28330","5423"
"28331","5445"
"28332","12800765"
"28333","5414"
"28334","5423"
"28335","5444"
"28336","5416"
"28337","5413"
"28339","5414"
"28341","5434"
"28342","5441"
"28343","5436"
"28344","5412"
"28346","5433"
"28347","5432"
"28348","5437"
"28349","5436"
"28350","5414"
"28351","5434"
"28352","5418"
"28353","5424"
"28354","5444"
"28355","5432"
"28357","5418"
"28358","9845"
"28359","5437"
"28360","5434"
"28362","5444"
"28363","5412"
"28364","5424"
"28365","5416"
"28366","5412"
"28367","5417"
"28368","5438"
"28369","5431"
"28370","5424"
"28371","5432"
"28372","5436"
"28373","5438"
"28374","5436"
"28375","5432"
"28377","5432"
"28378","5441"
"28379","5418"
"28380","5413"
"28382","5427"
"28383","5420"
"28385","5444"
"28386","5434"
"28387","5445"
"28388","5413"
"28389","5423"
"28390","5427"
"28391","5417"
"28392","5417"
"28393","5434"
"28394","5431"
"28395","5441"
"28396","5424"
"28397","5412"
